title_id,synopsis
TITLE_001414,A bold animated documentary that challenges the boundaries of the form while delivering a story full of wit and genuine emotion. Produced by Disney (2018).
TITLE_001415,A sharp satirical series skewering corporate culture through the eyes of the most reluctant middle manager alive. Produced by Paramount (1998).
TITLE_001416,A gripping psychological documentary where a seasoned detective discovers the prime suspect may be hiding in plain sight. Produced by Sony (2025).
TITLE_001417,A bone-chilling film where a marine biologist's deep-sea expedition surfaces a creature that should not exist. Produced by Paramount (2003).
TITLE_001418,An emotionally charged limited series about an individual's struggle to rebuild identity and purpose after an unexpected personal collapse. Produced by Paramount (1987).
TITLE_001419,A sharp satirical limited series skewering corporate culture through the eyes of the most reluctant middle manager alive. Produced by Sony (2006).
TITLE_001420,"A powerful series exploring the fractured bonds between family members as they navigate grief, guilt, and reconciliation. Produced by Sony (2019)."
TITLE_001421,"A heartfelt film about two strangers whose lives intersect at a critical crossroads, leading to unexpected and inconvenient love. Produced by Netflix Studios (1996)."
TITLE_001422,A chilling psychological documentary in which a family discovers their renovated home was built atop the site of something unspeakable. Produced by Sony (2015).
TITLE_001423,A gripping psychological documentary where a seasoned detective discovers the prime suspect may be hiding in plain sight. Produced by Universal (1989).
TITLE_001424,An explosive documentary following a disgraced soldier who must go rogue to expose corruption at the highest levels of government. Produced by Disney (1992).
TITLE_001425,A hilarious series following a group of well-meaning misfits whose cross-country trip descends into spectacular chaos. Produced by Universal (2001).
TITLE_001426,A tender yet unflinching special in which three strangers bound by a shared tragedy find unexpected solidarity. Produced by Apple TV+ (1995).
TITLE_001427,A bleak yet hopeful film depicting a generation born on a generation ship who have never seen Earth and no longer believe in it. Produced by Disney (1987).
TITLE_001428,A slow-dread limited series exploring the horror of losing trust in your own perception of reality. Produced by Sony (2013).
TITLE_001429,A high-octane special about a former special forces veteran pulled back into the field for one last impossible mission. Produced by Warner Bros (1985).
TITLE_001430,A nuanced limited series that examines the quiet cost of ambition and the unspoken sacrifices we make for the people we love. Produced by Sony (1984).
TITLE_001431,A tender yet unflinching series in which three strangers bound by a shared tragedy find unexpected solidarity. Produced by Netflix Studios (1998).
TITLE_001432,A tender yet unflinching series in which three strangers bound by a shared tragedy find unexpected solidarity. Produced by Warner Bros (1986).
TITLE_001433,A high-octane special about a former special forces veteran pulled back into the field for one last impossible mission. Produced by Netflix Studios (1998).
TITLE_001434,A pulse-pounding special where a covert operative races against time to prevent a global catastrophe. Produced by Netflix Studios (1987).
TITLE_001435,A hilarious limited series following a group of well-meaning misfits whose cross-country trip descends into spectacular chaos. Produced by Netflix Studios (1982).
TITLE_001436,"A heartwarming animated film that uses the adventures of misfit characters to explore belonging, courage, and found family. Produced by Netflix Studios (2001)."
TITLE_001437,A gripping psychological film where a seasoned detective discovers the prime suspect may be hiding in plain sight. Produced by Universal (1992).
TITLE_001438,A charming series centered on a chaotic workplace where every attempt to impose order results in glorious failure. Produced by Disney (1983).
TITLE_001439,"An adrenaline-fueled film in which rival factions clash across three continents, leaving a trail of deception and betrayal. Produced by Netflix Studios (2020)."
TITLE_001440,"A bittersweet romantic documentary following star-crossed lovers whose timing always seems to be precisely, maddeningly off. Produced by Apple TV+ (2016)."
TITLE_001441,A suspenseful special about a cybersecurity analyst who uncovers a conspiracy that reaches the highest corridors of power. Produced by Paramount (1983).
TITLE_001442,"A bittersweet romantic film following star-crossed lovers whose timing always seems to be precisely, maddeningly off. Produced by Sony (2011)."
TITLE_001443,A terrifying documentary following a group of strangers stranded in a remote wilderness as something ancient and patient closes in. Produced by Apple TV+ (2006).
TITLE_001444,"A powerful documentary exploring the fractured bonds between family members as they navigate grief, guilt, and reconciliation. Produced by Netflix Studios (2022)."
TITLE_001445,"A bittersweet romantic special following star-crossed lovers whose timing always seems to be precisely, maddeningly off. Produced by Universal (1993)."
TITLE_001446,"A heartfelt limited series about two strangers whose lives intersect at a critical crossroads, leading to unexpected and inconvenient love. Produced by Paramount (1982)."
TITLE_001447,A terrifying film following a group of strangers stranded in a remote wilderness as something ancient and patient closes in. Produced by Paramount (1992).
TITLE_001448,A nuanced limited series that examines the quiet cost of ambition and the unspoken sacrifices we make for the people we love. Produced by Warner Bros (1980).
